,date,city,newDeaths,deaths,newCases,totalCases
2656859,2021-08-28,São José dos Campos/SP,0,1894,0,89818
2662456,2021-08-29,São José dos Campos/SP,1,1895,148,89966
2668053,2021-08-30,São José dos Campos/SP,0,1895,79,90045
2673650,2021-08-31,São José dos Campos/SP,4,1899,90,90135
2679247,2021-09-01,São José dos Campos/SP,1,1900,78,90213
2684844,2021-09-02,São José dos Campos/SP,3,1903,73,90286
2690441,2021-09-03,São José dos Campos/SP,2,1905,66,90352
2696038,2021-09-04,São José dos Campos/SP,0,1905,0,90352
2701635,2021-09-05,São José dos Campos/SP,0,1905,145,90497
2707232,2021-09-06,São José dos Campos/SP,0,1905,57,90554
2712829,2021-09-07,São José dos Campos/SP,0,1905,43,90597
2718426,2021-09-08,São José dos Campos/SP,0,1905,59,90656
2724023,2021-09-09,São José dos Campos/SP,3,1908,11,90667
2729620,2021-09-10,São José dos Campos/SP,0,1908,4,90671
2735217,2021-09-11,São José dos Campos/SP,0,1908,0,90671
2740814,2021-09-12,São José dos Campos/SP,1,1909,5,90676
2746411,2021-09-13,São José dos Campos/SP,0,1909,-2,90674
2752008,2021-09-14,São José dos Campos/SP,1,1910,2,90676
2757605,2021-09-15,São José dos Campos/SP,1,1911,8,90684
2763202,2021-09-16,São José dos Campos/SP,0,1911,0,90684
2768799,2021-09-17,São José dos Campos/SP,0,1911,0,90684
2774396,2021-09-18,São José dos Campos/SP,0,1911,0,90684
2779993,2021-09-19,São José dos Campos/SP,3,1914,1272,91956
2785590,2021-09-20,São José dos Campos/SP,0,1914,2,91958
2791187,2021-09-21,São José dos Campos/SP,2,1916,16,91974
2796784,2021-09-22,São José dos Campos/SP,3,1919,22,91996
2802381,2021-09-23,São José dos Campos/SP,0,1919,9,92005
2807978,2021-09-24,São José dos Campos/SP,1,1920,30,92035
2813575,2021-09-25,São José dos Campos/SP,0,1920,0,92035
2819172,2021-09-26,São José dos Campos/SP,0,1920,0,92035
2824769,2021-09-27,São José dos Campos/SP,0,1920,0,92035
2830366,2021-09-28,São José dos Campos/SP,9,1929,58,92093
2835963,2021-09-29,São José dos Campos/SP,2,1931,20,92113
2841560,2021-09-30,São José dos Campos/SP,0,1931,0,92113
2847157,2021-10-01,São José dos Campos/SP,3,1934,72,92185
2852754,2021-10-02,São José dos Campos/SP,0,1934,10,92195
2858351,2021-10-03,São José dos Campos/SP,0,1934,4,92199
2863948,2021-10-04,São José dos Campos/SP,1,1935,7,92206
2869545,2021-10-05,São José dos Campos/SP,3,1938,-4,92202
2875142,2021-10-06,São José dos Campos/SP,0,1938,18,92220
2880739,2021-10-07,São José dos Campos/SP,0,1938,-8,92212
2886336,2021-10-08,São José dos Campos/SP,-1,1937,25,92237
2891933,2021-10-09,São José dos Campos/SP,2,1939,145,92382
2897530,2021-10-10,São José dos Campos/SP,1,1940,14,92396
2903127,2021-10-11,São José dos Campos/SP,0,1940,8,92404
2908724,2021-10-12,São José dos Campos/SP,0,1940,30,92434
2914321,2021-10-13,São José dos Campos/SP,0,1940,21,92455
2919918,2021-10-14,São José dos Campos/SP,2,1942,37,92492
2925515,2021-10-15,São José dos Campos/SP,1,1943,42,92534
2931112,2021-10-16,São José dos Campos/SP,1,1944,29,92563
2936709,2021-10-17,São José dos Campos/SP,0,1944,-3,92560
2942306,2021-10-18,São José dos Campos/SP,0,1944,0,92560
476,2020-03-19,Taubaté/SP,0,0,1,1
596,2020-03-20,Taubaté/SP,0,0,0,1
739,2020-03-21,Taubaté/SP,0,0,0,1
896,2020-03-22,Taubaté/SP,0,0,0,1
1077,2020-03-23,Taubaté/SP,0,0,0,1
1275,2020-03-24,Taubaté/SP,0,0,0,1
1506,2020-03-25,Taubaté/SP,0,0,0,1
1762,2020-03-26,Taubaté/SP,0,0,0,1
2046,2020-03-27,Taubaté/SP,0,0,0,1
2357,2020-03-28,Taubaté/SP,0,0,0,1
2697,2020-03-29,Taubaté/SP,0,0,0,1
3072,2020-03-30,Taubaté/SP,0,0,0,1
3489,2020-03-31,Taubaté/SP,0,0,0,1
3945,2020-04-01,Taubaté/SP,0,0,0,1
4446,2020-04-02,Taubaté/SP,0,0,0,1
5004,2020-04-03,Taubaté/SP,0,0,0,1
5600,2020-04-04,Taubaté/SP,0,0,0,1
6240,2020-04-05,Taubaté/SP,0,0,0,1
6937,2020-04-06,Taubaté/SP,0,0,1,2
7691,2020-04-07,Taubaté/SP,0,0,2,4
8510,2020-04-08,Taubaté/SP,0,0,1,5
9382,2020-04-09,Taubaté/SP,0,0,0,5
10298,2020-04-10,Taubaté/SP,0,0,1,6
11261,2020-04-11,Taubaté/SP,0,0,0,6
12266,2020-04-12,Taubaté/SP,0,0,2,8
13310,2020-04-13,Taubaté/SP,0,0,0,8
14411,2020-04-14,Taubaté/SP,0,0,0,8
15585,2020-04-15,Taubaté/SP,0,0,0,8
16822,2020-04-16,Taubaté/SP,0,0,-2,6
18116,2020-04-17,Taubaté/SP,0,0,0,6
19478,2020-04-18,Taubaté/SP,0,0,0,6
20902,2020-04-19,Taubaté/SP,0,0,0,6
22376,2020-04-20,Taubaté/SP,0,0,0,6
23897,2020-04-21,Taubaté/SP,0,0,1,7
25471,2020-04-22,Taubaté/SP,0,0,1,8
27110,2020-04-23,Taubaté/SP,0,0,1,9
28842,2020-04-24,Taubaté/SP,0,0,-1,8
30640,2020-04-25,Taubaté/SP,0,0,1,9
32508,2020-04-26,Taubaté/SP,0,0,0,9
34437,2020-04-27,Taubaté/SP,4,4,24,33
36463,2020-04-28,Taubaté/SP,0,4,0,33
38574,2020-04-29,Taubaté/SP,0,4,2,35
40763,2020-04-30,Taubaté/SP,0,4,1,36
43010,2020-05-01,Taubaté/SP,0,4,4,40
45334,2020-05-02,Taubaté/SP,0,4,0,40
47706,2020-05-03,Taubaté/SP,0,4,0,40
50132,2020-05-04,Taubaté/SP,0,4,0,40
52645,2020-05-05,Taubaté/SP,0,4,2,42
55221,2020-05-06,Taubaté/SP,0,4,3,45
57888,2020-05-07,Taubaté/SP,0,4,-1,44
60661,2020-05-08,Taubaté/SP,0,4,2,46
63506,2020-05-09,Taubaté/SP,0,4,3,49
66412,2020-05-10,Taubaté/SP,0,4,0,49
69379,2020-05-11,Taubaté/SP,0,4,0,49
72403,2020-05-12,Taubaté/SP,0,4,1,50
75505,2020-05-13,Taubaté/SP,0,4,1,51
78681,2020-05-14,Taubaté/SP,0,4,3,54
81964,2020-05-15,Taubaté/SP,0,4,3,57
85309,2020-05-16,Taubaté/SP,0,4,1,58
88685,2020-05-17,Taubaté/SP,0,4,1,59
92119,2020-05-18,Taubaté/SP,0,4,17,76
95629,2020-05-19,Taubaté/SP,0,4,2,78
99228,2020-05-20,Taubaté/SP,0,4,3,81
102893,2020-05-21,Taubaté/SP,0,4,2,83
106646,2020-05-22,Taubaté/SP,0,4,-4,79
110522,2020-05-23,Taubaté/SP,0,4,0,79
114443,2020-05-24,Taubaté/SP,0,4,1,80
118394,2020-05-25,Taubaté/SP,0,4,2,82
122395,2020-05-26,Taubaté/SP,0,4,37,119
126444,2020-05-27,Taubaté/SP,0,4,5,124
130559,2020-05-28,Taubaté/SP,0,4,4,128
134742,2020-05-29,Taubaté/SP,0,4,6,134
138986,2020-05-30,Taubaté/SP,1,5,3,137
143259,2020-05-31,Taubaté/SP,0,5,1,138
147554,2020-06-01,Taubaté/SP,0,5,0,138
151898,2020-06-02,Taubaté/SP,0,5,7,145
156281,2020-06-03,Taubaté/SP,0,5,2,147
160708,2020-06-04,Taubaté/SP,0,5,1,148
165198,2020-06-05,Taubaté/SP,0,5,2,150
169730,2020-06-06,Taubaté/SP,0,5,7,157
174292,2020-06-07,Taubaté/SP,0,5,2,159
178930,2020-06-08,Taubaté/SP,0,5,0,159
183600,2020-06-09,Taubaté/SP,0,5,3,162
188309,2020-06-10,Taubaté/SP,0,5,3,165
193058,2020-06-11,Taubaté/SP,0,5,6,171
197822,2020-06-12,Taubaté/SP,0,5,7,178
202601,2020-06-13,Taubaté/SP,0,5,4,182
207392,2020-06-14,Taubaté/SP,0,5,9,191
212205,2020-06-15,Taubaté/SP,0,5,0,191
217055,2020-06-16,Taubaté/SP,0,5,3,194
221939,2020-06-17,Taubaté/SP,0,5,2,196
226860,2020-06-18,Taubaté/SP,0,5,1,197
231815,2020-06-19,Taubaté/SP,1,6,14,211
236810,2020-06-20,Taubaté/SP,0,6,5,216
241818,2020-06-21,Taubaté/SP,0,6,13,229
246844,2020-06-22,Taubaté/SP,0,6,4,233
251900,2020-06-23,Taubaté/SP,0,6,61,294
256973,2020-06-24,Taubaté/SP,1,7,38,332
262064,2020-06-25,Taubaté/SP,0,7,44,376
267192,2020-06-26,Taubaté/SP,0,7,7,383
272498,2020-06-27,Taubaté/SP,0,7,44,427
277827,2020-06-28,Taubaté/SP,0,7,17,444
283170,2020-06-29,Taubaté/SP,1,8,29,473
288531,2020-06-30,Taubaté/SP,0,8,9,482
293904,2020-07-01,Taubaté/SP,1,9,30,512
299288,2020-07-02,Taubaté/SP,0,9,49,561
304683,2020-07-03,Taubaté/SP,0,9,33,594
310092,2020-07-04,Taubaté/SP,0,9,0,594
315506,2020-07-05,Taubaté/SP,0,9,34,628
320929,2020-07-06,Taubaté/SP,0,9,24,652
326363,2020-07-07,Taubaté/SP,0,9,18,670
331829,2020-07-08,Taubaté/SP,0,9,13,683
337301,2020-07-09,Taubaté/SP,5,14,12,695
342781,2020-07-10,Taubaté/SP,0,14,20,715
348264,2020-07-11,Taubaté/SP,0,14,8,723
353751,2020-07-12,Taubaté/SP,0,14,17,740
359242,2020-07-13,Taubaté/SP,0,14,2,742
364739,2020-07-14,Taubaté/SP,0,14,24,766
370243,2020-07-15,Taubaté/SP,1,15,5,771
375753,2020-07-16,Taubaté/SP,11,26,27,798
381265,2020-07-17,Taubaté/SP,5,31,9,807
386778,2020-07-18,Taubaté/SP,0,31,20,827
392294,2020-07-19,Taubaté/SP,12,43,69,896
397813,2020-07-20,Taubaté/SP,1,44,2,898
403337,2020-07-21,Taubaté/SP,3,47,12,910
408866,2020-07-22,Taubaté/SP,0,47,23,933
414397,2020-07-23,Taubaté/SP,0,47,20,953
419930,2020-07-24,Taubaté/SP,0,47,21,974
425467,2020-07-25,Taubaté/SP,0,47,60,1034
431007,2020-07-26,Taubaté/SP,0,47,274,1308
436549,2020-07-27,Taubaté/SP,0,47,16,1324
442096,2020-07-28,Taubaté/SP,0,47,56,1380
447645,2020-07-29,Taubaté/SP,7,54,50,1430
453196,2020-07-30,Taubaté/SP,0,54,14,1444
458748,2020-07-31,Taubaté/SP,1,55,64,1508
464303,2020-08-01,Taubaté/SP,0,55,7,1515
469859,2020-08-02,Taubaté/SP,0,55,47,1562
475417,2020-08-03,Taubaté/SP,0,55,1,1563
480975,2020-08-04,Taubaté/SP,0,55,77,1640
486534,2020-08-05,Taubaté/SP,0,55,24,1664
492094,2020-08-06,Taubaté/SP,0,55,107,1771
497656,2020-08-07,Taubaté/SP,13,68,15,1786
503219,2020-08-08,Taubaté/SP,0,68,108,1894
508782,2020-08-09,Taubaté/SP,0,68,61,1955
514346,2020-08-10,Taubaté/SP,0,68,9,1964
519913,2020-08-11,Taubaté/SP,2,70,13,1977
525482,2020-08-12,Taubaté/SP,0,70,66,2043
531054,2020-08-13,Taubaté/SP,1,71,100,2143
536627,2020-08-14,Taubaté/SP,0,71,51,2194
542201,2020-08-15,Taubaté/SP,5,76,49,2243
547776,2020-08-16,Taubaté/SP,1,77,2,2245
553352,2020-08-17,Taubaté/SP,0,77,33,2278
558928,2020-08-18,Taubaté/SP,6,83,72,2350
564505,2020-08-19,Taubaté/SP,3,86,71,2421
570082,2020-08-20,Taubaté/SP,2,88,19,2440
575660,2020-08-21,Taubaté/SP,1,89,24,2464
581239,2020-08-22,Taubaté/SP,1,90,56,2520
586819,2020-08-23,Taubaté/SP,0,90,17,2537
592400,2020-08-24,Taubaté/SP,0,90,12,2549
597981,2020-08-25,Taubaté/SP,3,93,57,2606
603562,2020-08-26,Taubaté/SP,1,94,66,2672
609144,2020-08-27,Taubaté/SP,4,98,63,2735
614727,2020-08-28,Taubaté/SP,1,99,37,2772
620311,2020-08-29,Taubaté/SP,0,99,0,2772
625895,2020-08-30,Taubaté/SP,1,100,16,2788
631479,2020-08-31,Taubaté/SP,0,100,7,2795
637063,2020-09-01,Taubaté/SP,3,103,14,2809
642647,2020-09-02,Taubaté/SP,-1,102,101,2910
648232,2020-09-03,Taubaté/SP,0,102,34,2944
653818,2020-09-04,Taubaté/SP,0,102,48,2992
659405,2020-09-05,Taubaté/SP,0,102,41,3033
664992,2020-09-06,Taubaté/SP,0,102,39,3072
670579,2020-09-07,Taubaté/SP,0,102,0,3072
676166,2020-09-08,Taubaté/SP,0,102,22,3094
681755,2020-09-09,Taubaté/SP,5,107,18,3112
687344,2020-09-10,Taubaté/SP,7,114,54,3166
692933,2020-09-11,Taubaté/SP,3,117,64,3230
698522,2020-09-12,Taubaté/SP,0,117,86,3316
704111,2020-09-13,Taubaté/SP,1,118,14,3330
709700,2020-09-14,Taubaté/SP,0,118,8,3338
715291,2020-09-15,Taubaté/SP,4,122,53,3391
720882,2020-09-16,Taubaté/SP,0,122,61,3452
726473,2020-09-17,Taubaté/SP,0,122,29,3481
732064,2020-09-18,Taubaté/SP,1,123,64,3545
737655,2020-09-19,Taubaté/SP,2,125,56,3601
743246,2020-09-20,Taubaté/SP,0,125,46,3647
748838,2020-09-21,Taubaté/SP,0,125,43,3690
754431,2020-09-22,Taubaté/SP,2,127,72,3762
760025,2020-09-23,Taubaté/SP,2,129,32,3794
765619,2020-09-24,Taubaté/SP,0,129,75,3869
771214,2020-09-25,Taubaté/SP,0,129,146,4015
776809,2020-09-26,Taubaté/SP,1,130,75,4090
782404,2020-09-27,Taubaté/SP,0,130,167,4257
787999,2020-09-28,Taubaté/SP,0,130,15,4272
793594,2020-09-29,Taubaté/SP,4,134,62,4334
799189,2020-09-30,Taubaté/SP,0,134,53,4387
804784,2020-10-01,Taubaté/SP,0,134,196,4583
810379,2020-10-02,Taubaté/SP,0,134,70,4653
815975,2020-10-03,Taubaté/SP,0,134,126,4779
821571,2020-10-04,Taubaté/SP,0,134,0,4779
827167,2020-10-05,Taubaté/SP,0,134,0,4779
832763,2020-10-06,Taubaté/SP,0,134,148,4927
838359,2020-10-07,Taubaté/SP,0,134,0,4927
843955,2020-10-08,Taubaté/SP,2,136,90,5017
849551,2020-10-09,Taubaté/SP,0,136,37,5054
855147,2020-10-10,Taubaté/SP,0,136,51,5105
860743,2020-10-11,Taubaté/SP,0,136,14,5119
866339,2020-10-12,Taubaté/SP,0,136,4,5123
871935,2020-10-13,Taubaté/SP,9,145,3,5126
877531,2020-10-14,Taubaté/SP,0,145,56,5182
883127,2020-10-15,Taubaté/SP,0,145,41,5223
888723,2020-10-16,Taubaté/SP,0,145,0,5223
894319,2020-10-17,Taubaté/SP,1,146,106,5329
899915,2020-10-18,Taubaté/SP,0,146,24,5353
905511,2020-10-19,Taubaté/SP,0,146,0,5353
911107,2020-10-20,Taubaté/SP,0,146,72,5425
916703,2020-10-21,Taubaté/SP,0,146,40,5465
922299,2020-10-22,Taubaté/SP,0,146,15,5480
927895,2020-10-23,Taubaté/SP,0,146,57,5537
933491,2020-10-24,Taubaté/SP,0,146,38,5575
939087,2020-10-25,Taubaté/SP,0,146,36,5611
944683,2020-10-26,Taubaté/SP,0,146,5,5616
950279,2020-10-27,Taubaté/SP,0,146,28,5644
955875,2020-10-28,Taubaté/SP,0,146,8,5652
961471,2020-10-29,Taubaté/SP,0,146,19,5671
967067,2020-10-30,Taubaté/SP,1,147,35,5706
972663,2020-10-31,Taubaté/SP,0,147,8,5714
978259,2020-11-01,Taubaté/SP,0,147,0,5714
983855,2020-11-02,Taubaté/SP,0,147,10,5724
989451,2020-11-03,Taubaté/SP,0,147,5,5729
995047,2020-11-04,Taubaté/SP,0,147,14,5743
1000643,2020-11-05,Taubaté/SP,17,164,11,5754
1006239,2020-11-06,Taubaté/SP,0,164,0,5754
1011835,2020-11-07,Taubaté/SP,0,164,0,5754
1017431,2020-11-08,Taubaté/SP,0,164,0,5754
1023027,2020-11-09,Taubaté/SP,0,164,0,5754
1028623,2020-11-10,Taubaté/SP,0,164,138,5892
1034219,2020-11-11,Taubaté/SP,5,169,11,5903
1039815,2020-11-12,Taubaté/SP,-1,168,22,5925
1045411,2020-11-13,Taubaté/SP,0,168,60,5985
1051007,2020-11-14,Taubaté/SP,0,168,44,6029
1056603,2020-11-15,Taubaté/SP,0,168,6,6035
1062199,2020-11-16,Taubaté/SP,0,168,4,6039
1067795,2020-11-17,Taubaté/SP,3,171,120,6159
1073391,2020-11-18,Taubaté/SP,0,171,33,6192
1078987,2020-11-19,Taubaté/SP,1,172,69,6261
1084583,2020-11-20,Taubaté/SP,0,172,0,6261
1090179,2020-11-21,Taubaté/SP,4,176,199,6460
1095775,2020-11-22,Taubaté/SP,0,176,41,6501
1101371,2020-11-23,Taubaté/SP,0,176,2,6503
1106967,2020-11-24,Taubaté/SP,0,176,33,6536
1112563,2020-11-25,Taubaté/SP,1,177,69,6605
1118159,2020-11-26,Taubaté/SP,2,179,40,6645
1123755,2020-11-27,Taubaté/SP,0,179,18,6663
1129351,2020-11-28,Taubaté/SP,0,179,15,6678
1134947,2020-11-29,Taubaté/SP,0,179,23,6701
1140543,2020-11-30,Taubaté/SP,0,179,8,6709
1146139,2020-12-01,Taubaté/SP,0,179,58,6767
1151735,2020-12-02,Taubaté/SP,0,179,93,6860
1157331,2020-12-03,Taubaté/SP,2,181,39,6899
1162927,2020-12-04,Taubaté/SP,0,181,44,6943
1168523,2020-12-05,Taubaté/SP,1,182,72,7015
1174119,2020-12-06,Taubaté/SP,0,182,16,7031
1179715,2020-12-07,Taubaté/SP,0,182,3,7034
1185311,2020-12-08,Taubaté/SP,0,182,53,7087
1190907,2020-12-09,Taubaté/SP,5,187,66,7153
1196503,2020-12-10,Taubaté/SP,0,187,78,7231
1202099,2020-12-11,Taubaté/SP,0,187,75,7306
1207695,2020-12-12,Taubaté/SP,0,187,34,7340
1213291,2020-12-13,Taubaté/SP,0,187,10,7350
1218887,2020-12-14,Taubaté/SP,0,187,8,7358
1224483,2020-12-15,Taubaté/SP,0,187,20,7378
1230079,2020-12-16,Taubaté/SP,0,187,0,7378
1235675,2020-12-17,Taubaté/SP,-1,186,131,7509
1241271,2020-12-18,Taubaté/SP,4,190,65,7574
1246867,2020-12-19,Taubaté/SP,0,190,132,7706
1252463,2020-12-20,Taubaté/SP,0,190,0,7706
1258059,2020-12-21,Taubaté/SP,2,192,39,7745
1263655,2020-12-22,Taubaté/SP,0,192,89,7834
1269251,2020-12-23,Taubaté/SP,0,192,73,7907
1274847,2020-12-24,Taubaté/SP,0,192,109,8016
1280443,2020-12-25,Taubaté/SP,0,192,26,8042
1286039,2020-12-26,Taubaté/SP,0,192,12,8054
1291635,2020-12-27,Taubaté/SP,0,192,12,8066
1297231,2020-12-28,Taubaté/SP,8,200,15,8081
1302827,2020-12-29,Taubaté/SP,0,200,131,8212
1308423,2020-12-30,Taubaté/SP,0,200,0,8212
1314019,2020-12-31,Taubaté/SP,3,203,152,8364
1319615,2021-01-01,Taubaté/SP,0,203,0,8364
1325211,2021-01-02,Taubaté/SP,5,208,35,8399
1330807,2021-01-03,Taubaté/SP,0,208,40,8439
1336403,2021-01-04,Taubaté/SP,0,208,20,8459
1341999,2021-01-05,Taubaté/SP,0,208,143,8602
1347595,2021-01-06,Taubaté/SP,6,214,60,8662
1353191,2021-01-07,Taubaté/SP,1,215,106,8768
1358787,2021-01-08,Taubaté/SP,1,216,112,8880
1364383,2021-01-09,Taubaté/SP,0,216,103,8983
1369979,2021-01-10,Taubaté/SP,0,216,51,9034
1375575,2021-01-11,Taubaté/SP,0,216,24,9058
1381171,2021-01-12,Taubaté/SP,0,216,180,9238
1386767,2021-01-13,Taubaté/SP,0,216,227,9465
1392363,2021-01-14,Taubaté/SP,0,216,94,9559
1397959,2021-01-15,Taubaté/SP,0,216,310,9869
1403555,2021-01-16,Taubaté/SP,0,216,237,10106
1409151,2021-01-17,Taubaté/SP,0,216,47,10153
1414747,2021-01-18,Taubaté/SP,0,216,38,10191
1420343,2021-01-19,Taubaté/SP,0,216,340,10531
1425939,2021-01-20,Taubaté/SP,0,216,244,10775
1431535,2021-01-21,Taubaté/SP,1,217,110,10885
1437131,2021-01-22,Taubaté/SP,1,218,30,10915
1442727,2021-01-23,Taubaté/SP,0,218,97,11012
1448323,2021-01-24,Taubaté/SP,0,218,39,11051
1453919,2021-01-25,Taubaté/SP,0,218,27,11078
1459515,2021-01-26,Taubaté/SP,0,218,124,11202
1465111,2021-01-27,Taubaté/SP,0,218,118,11320
1470707,2021-01-28,Taubaté/SP,0,218,64,11384
1476303,2021-01-29,Taubaté/SP,0,218,116,11500
1481899,2021-01-30,Taubaté/SP,0,218,43,11543
1487495,2021-01-31,Taubaté/SP,0,218,17,11560
1493091,2021-02-01,Taubaté/SP,0,218,22,11582
1498687,2021-02-02,Taubaté/SP,1,219,100,11682
1504283,2021-02-03,Taubaté/SP,0,219,44,11726
1509879,2021-02-04,Taubaté/SP,1,220,35,11761
1515475,2021-02-05,Taubaté/SP,0,220,157,11918
1521071,2021-02-06,Taubaté/SP,1,221,164,12082
1526667,2021-02-07,Taubaté/SP,0,221,14,12096
1532263,2021-02-08,Taubaté/SP,0,221,22,12118
1537859,2021-02-09,Taubaté/SP,0,221,98,12216
1543455,2021-02-10,Taubaté/SP,0,221,60,12276
1549051,2021-02-11,Taubaté/SP,0,221,12,12288
1554647,2021-02-12,Taubaté/SP,0,221,140,12428
1560243,2021-02-13,Taubaté/SP,0,221,193,12621
1565839,2021-02-14,Taubaté/SP,0,221,7,12628
1571435,2021-02-15,Taubaté/SP,0,221,7,12635
1577031,2021-02-16,Taubaté/SP,0,221,70,12705
1582627,2021-02-17,Taubaté/SP,1,222,5,12710
1588223,2021-02-18,Taubaté/SP,0,222,27,12737
